customer_id,name,email,phone,address,registration_date,loyalty_status,transaction_id,amount,transaction_date,product_category,payment_method,store_location,country_code,CallingCode
225,Justin Patterson,zmcdonald@example.org,+1 2856495333,"281 Terry Ports Suite 790, Kimberlymouth, NC 70991",16-07-2024,Silver,396.0,3340.79,2025-05-12 23:17:27,Clothing,PayPal,Online,NC,1
226,Ryan Thompson,ryan thompson@example.com,+1 5157001163,"62857 Anne Trafficway Suite 294, New Anthony, MP 17429",28-03-2025,Gold,368.0,2300.1,2025-05-08 20:50:22,Home,Debit Card,Miami,MP,1
227,Eric Reynolds,nbrown@example.com,+1 6777821388,"9084 Zachary Meadows, West Dale, WV 54027",23-09-2023,Gold,951.0,989.98,2025-05-14 06:58:18,Beauty,Cash,Online,WV,1
228,Alexis Gardner,navarromark@example.com,+241 6363243350,"3317 Steven Orchard Apt. 963, East Jamesland, GA 19265",08-12-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,GA,241
229,Wendy Anderson,spencerkristina@example.com,+1 8689869717,"9098 Doris Course Apt. 339, Morrisshire, DC 26972",23-03-2025,Gold,955.0,4694.35,2025-04-10 23:33:36,Sports,Cash,Miami,DC,1
230,Tyler Velazquez,kathrynharris@example.net,+1 5032559423,"61344 Jennifer Unions Suite 031, Eriktown, NM 32136",29-09-2024,Gold,873.0,3671.14,2025-02-07 13:32:18,Sports,Credit Card,Chicago,NM,1
230,Tyler Velazquez,kathrynharris@example.net,+1 5032559423,"61344 Jennifer Unions Suite 031, Eriktown, NM 32136",29-09-2024,Gold,922.0,2641.59,2025-03-01 13:18:01,Sports,PayPal,New York,NM,1
231,Jeffrey Alvarez,dunnrobert@example.net,+507 9073454774,"80418 Miller Locks Apt. 605, Jeffreyton, PA 86139",12-12-2023,Gold,781.0,4289.58,2025-03-14 01:26:29,Home,Credit Card,New York,PA,507
232,Jennifer Payne,andrewforbes@example.com,+1 4446888852,"012 Zachary Mission Apt. 205, Murphyhaven, PR 22085",31-05-2024,Silver,620.0,315.64,2025-02-22 17:41:23,Beauty,PayPal,Chicago,PR,1
233,Brad Clark,vhensley@example.com,+1 9121601765,"6055 Carroll Dale Apt. 948, Mathewschester, NH 82899",02-07-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NH,1
234,Andrew Miranda,gatesdonna@example.org,+1 6993058776,"4104 Tracy River, Sandraborough, WV 09864",07-08-2023,Silver,272.0,2532.5501263157894,2025-01-16 19:10:19,Clothing,PayPal,Chicago,WV,1
234,Andrew Miranda,gatesdonna@example.org,+1 6993058776,"4104 Tracy River, Sandraborough, WV 09864",07-08-2023,Silver,487.0,1095.54,2025-06-06 22:01:56,Clothing,Debit Card,Miami,WV,1
235,Jennifer Arellano,khernandez@example.com,+1 9673311376,"675 Snow Port Suite 686, Gonzalezshire, NV 15874",08-11-2023,Gold,997.0,2125.18,2025-06-09 12:37:36,Electronics,PayPal,Chicago,NV,1
236,Melissa Bryan,mooredanielle@example.net,+1 9147835675,"6245 Timothy Village Apt. 972, New Steven, RI 47937",18-02-2025,Silver,798.0,4593.87,2025-04-09 01:32:54,Electronics,Debit Card,Chicago,RI,1
237,Christopher Bell,eric67@example.com,+1 8027423987,"5721 Jeffrey Port, Jonesshire, TX 56909",15-11-2024,Silver,336.0,2323.98,2025-04-04 21:50:07,Beauty,PayPal,Online,TX,1
238,Mark Keller,ipadilla@example.com,+971 8587696962,"PSC 7865, Box 1397, APO AE 96166",25-10-2023,Gold,968.0,1223.14,2025-01-07 08:55:59,Beauty,Debit Card,Los Angeles,AE,971
239,Michael Warren,morenodakota@example.com,+1 4598681418,"256 Adrienne Corners, Amyton, OH 06579",05-03-2025,Bronze,981.0,3867.26,2025-02-25 23:37:06,Beauty,Debit Card,Online,OH,1
240,Jocelyn Brandt,jocelyn brandt@example.com,+1 9055874118,"50829 Case Pine, Christopherside, ND 87541",14-08-2023,Gold,276.0,1001.23,2025-03-03 20:31:59,Beauty,Debit Card,New York,ND,1
240,Jocelyn Brandt,jocelyn brandt@example.com,+1 9055874118,"50829 Case Pine, Christopherside, ND 87541",14-08-2023,Gold,827.0,3141.98,2025-05-17 18:45:54,Sports,Credit Card,Online,ND,1
241,Miguel Pitts MD,patriciaelliott@example.org,+1 2161165690,"1462 Emily Road, East Blakeport, DC 03297",18-11-2023,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,DC,1
242,Whitney Peterson,lisa34@example.net,+1 2381214102,"6261 John Drive, Pattonberg, NV 71007",17-04-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NV,1
243,Nancy Rubio,ehendricks@example.org,+1 2445203860,"8943 John Fall Apt. 944, West Tanner, UT 22368",29-09-2024,Bronze,82.0,301.28,2025-03-21 15:15:44,Beauty,Cash,New York,UT,1
244,Mary Martin,baileybaker@example.com,+1 3143422802,"83654 Anderson Via Apt. 805, Raymondhaven, OR 91026",11-04-2024,Bronze,718.0,3496.4,2025-02-18 03:03:39,Home,Cash,Chicago,OR,1
244,Mary Martin,baileybaker@example.com,+1 3143422802,"83654 Anderson Via Apt. 805, Raymondhaven, OR 91026",11-04-2024,Bronze,907.0,3311.41,2025-06-06 00:30:10,Sports,PayPal,New York,OR,1
245,Jaclyn Owens,edward23@example.com,+1 6453262482,"4679 Diaz Haven Suite 175, Brandychester, MI 92081",29-08-2024,Bronze,829.0,1562.36,2025-02-05 20:13:15,Beauty,Credit Card,Chicago,MI,1
246,Charles Graham,kennethmoore@example.net,+57 8557356873,"6121 Wright Underpass, South Toddbury, CO 11795",27-04-2024,Silver,269.0,1516.26,2025-02-22 17:10:58,Sports,Credit Card,Online,CO,57
247,Connie Alexander,richarderic@example.org,+1 2145344044,"2846 Rogers Forks Suite 077, Rosariobury, NH 19309",02-12-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NH,1
248,Emily Jackson,jchristian@example.net,+241 9198655309,"8533 George Plains, Port John, GA 74711",13-04-2025,Gold,191.0,4136.33,2025-05-23 08:37:10,Clothing,Debit Card,Online,GA,241
249,Vanessa Gould,meyerelizabeth@example.net,+1 1056886071,"95954 Berry Isle Apt. 662, Bryantmouth, MI 93777",04-01-2025,Gold,649.0,2532.5501263157894,2025-04-18 10:11:32,Clothing,PayPal,Chicago,MI,1
250,Jeffrey Rogers,omar69@example.net,+379 9474465448,"1978 Barnes Turnpike, Lake Kaylaborough, VA 69787",10-02-2025,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,VA,379
251,Jonathan Hernandez,jonathan hernandez@example.com,+1 6718358559,"PSC 5796, Box 7390, APO AP 24704",26-09-2024,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AP,1
252,Andrea Jones,john59@example.com,+1 9973699195,"02310 Schultz Junction Apt. 165, Port Tanyastad, WY 30994",28-03-2024,Bronze,90.0,3704.49,2025-06-11 03:03:04,Sports,Debit Card,Chicago,WY,1
253,Mary Schneider,yoconnor@example.net,+1 5681634710,"Unit 0740 Box 4483, DPO AA 60517",18-02-2024,Silver,166.0,3244.47,2025-01-21 01:34:22,Electronics,Debit Card,New York,AA,1
253,Mary Schneider,yoconnor@example.net,+1 5681634710,"Unit 0740 Box 4483, DPO AA 60517",18-02-2024,Silver,454.0,4305.83,2025-05-27 14:21:07,Clothing,Credit Card,Online,AA,1
254,Maria Salazar,garnold@example.com,+1 2829714336,"8768 Stephanie Springs Suite 584, North Crystalton, WY 87750",05-01-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WY,1
255,Misty Romero,ucrawford@example.org,+692 7767407783,"878 Sheppard Stream Suite 368, Staceyview, MH 08601",20-12-2023,Bronze,510.0,1935.5,2025-02-28 18:01:06,Electronics,Credit Card,Miami,MH,692
256,Jennifer Bonilla,grahammadeline@example.net,+1 2712228831,"Unit 0493 Box 9031, DPO AP 01455",17-10-2023,Silver,748.0,3735.84,2025-02-26 19:12:42,Clothing,Credit Card,Chicago,AP,1
256,Jennifer Bonilla,grahammadeline@example.net,+1 2712228831,"Unit 0493 Box 9031, DPO AP 01455",17-10-2023,Silver,900.0,2765.69,2025-02-17 08:36:08,Clothing,Cash,Los Angeles,AP,1
257,Donna Roberts,melindamoss@example.org,+1 3581003405,"3700 Diana Views Suite 628, South Nicole, KY 77668",24-01-2024,Silver,390.0,4078.63,2025-02-12 23:27:00,Home,Debit Card,Miami,KY,1
258,Jesus Lucas,wsmith@example.org,+248 3688869122,"7606 Le Landing Apt. 728, Lake Raymondhaven, SC 95733",01-12-2023,Silver,467.0,996.81,2025-03-02 01:34:39,Beauty,Debit Card,New York,SC,248
258,Jesus Lucas,wsmith@example.org,+248 3688869122,"7606 Le Landing Apt. 728, Lake Raymondhaven, SC 95733",01-12-2023,Silver,496.0,4220.45,2025-01-21 19:32:43,Clothing,Credit Card,Chicago,SC,248
259,John King,kmullins@example.org,+249 7946887297,"1756 Robinson Dale, North Tina, SD 69227",04-04-2024,Gold,33.0,2011.03,2025-01-23 21:57:58,Home,Debit Card,Online,SD,249
259,John King,kmullins@example.org,+249 7946887297,"1756 Robinson Dale, North Tina, SD 69227",04-04-2024,Gold,700.0,3566.26,2025-01-11 03:31:35,Clothing,Cash,Miami,SD,249
260,Steven Valenzuela,brandon83@example.com,+1 6142914839,"PSC 5788, Box 8999, APO AA 24956",02-02-2025,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AA,1
261,Kristi Clarke,wgreen@example.org,+1 5888778644,"767 Ralph Pass, East Michelle, FL 17450",09-05-2025,Gold,527.0,2728.64,2025-04-24 08:50:08,Clothing,Cash,Chicago,FL,1
262,Julia Ingram,derrickcruz@example.org,+1 3096826725,"2876 Cox Village, West Jonmouth, AK 63438",09-01-2024,Bronze,383.0,381.86,2025-01-22 21:16:11,Sports,Credit Card,New York,AK,1
262,Julia Ingram,derrickcruz@example.org,+1 3096826725,"2876 Cox Village, West Jonmouth, AK 63438",09-01-2024,Bronze,642.0,4324.39,2025-02-01 23:47:10,Clothing,Cash,Online,AK,1
263,Amy Wilson,umorris@example.net,+1 1752434510,"2892 Edward Oval Apt. 027, Amandafurt, NC 52635",11-03-2024,Silver,610.0,3435.23,2025-04-07 01:19:25,Home,Cash,New York,NC,1
264,Charles Noble,crystaldavis@example.com,+1 4331691584,"793 Judy Road, South Meagan, OR 35852",13-03-2025,Bronze,414.0,4374.65,2025-02-18 12:11:13,Electronics,Cash,Los Angeles,OR,1
265,Angela Morris,jamesstone@example.com,+1 9027241406,"48558 Stevenson Shoals Suite 335, Pamelafort, KY 04298",22-04-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,KY,1
266,Leah Gonzalez,angela76@example.com,+1 3536228448,"9511 Paula Place, East Williamville, MS 56549",06-10-2023,Silver,879.0,3625.53,2025-02-01 22:35:42,Home,PayPal,Chicago,MS,1
266,Leah Gonzalez,angela76@example.com,+1 3536228448,"9511 Paula Place, East Williamville, MS 56549",06-10-2023,Silver,969.0,4238.05,2025-02-05 18:42:28,Electronics,Debit Card,Chicago,MS,1
267,Tara Cox,heatherpatel@example.net,+1 6281874112,"4962 Patricia Avenue Apt. 761, Smithtown, WV 91221",12-12-2024,Gold,266.0,1382.88,2025-03-02 03:58:08,Clothing,Credit Card,Los Angeles,WV,1
268,Michelle Hooper,jonathan17@example.net,+1 8047245531,"08653 Wright Summit, Johnland, KY 35664",19-04-2024,Silver,507.0,478.78,2025-06-06 18:05:11,Electronics,Cash,Miami,KY,1
269,Jessica Scott,ricky97@example.com,+1 8607214412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",06-03-2024,Silver,328.0,1087.3,2025-04-11 22:35:20,Home,Debit Card,Online,AK,1
269,Jessica Scott,ricky97@example.com,+1 8607214412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",06-03-2024,Silver,483.0,1301.18,2025-05-10 16:46:36,Electronics,PayPal,Miami,AK,1
269,Jessica Scott,ricky97@example.com,+1 8607214412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",06-03-2024,Silver,631.0,4477.96,2025-01-07 03:26:37,Electronics,Debit Card,Los Angeles,AK,1
270,David Gilmore,andersoncaitlin@example.com,+248 9716407736,"21158 Travis Forges Apt. 061, Tuckerfort, SC 45078",06-03-2024,Silver,98.0,3274.94,2025-03-01 10:19:27,Electronics,Cash,Online,SC,248
270,David Gilmore,andersoncaitlin@example.com,+248 9716407736,"21158 Travis Forges Apt. 061, Tuckerfort, SC 45078",06-03-2024,Silver,448.0,891.01,2025-03-19 15:04:59,Home,Cash,Online,SC,248
271,Nicholas Turner,ipalmer@example.org,+62 1538766665,"1125 Smith Island, Alvaradoborough, ID 39192",24-04-2025,Silver,36.0,3320.88,2025-03-14 10:20:41,Beauty,Debit Card,Miami,ID,62
271,Nicholas Turner,ipalmer@example.org,+62 1538766665,"1125 Smith Island, Alvaradoborough, ID 39192",24-04-2025,Silver,984.0,4213.12,2025-01-06 19:50:35,Sports,Cash,Online,ID,62
272,Brenda Webster,barbara87@example.com,+691 5431847427,"4661 Robert Haven, Port Patricia, FM 58652",28-11-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,FM,691
273,Angie Howard,matthew47@example.org,+216 2365552753,"8119 Williams Lakes Apt. 545, New Timothy, TN 30820",18-12-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,TN,216
274,Bradley Phillips,kristen01@example.org,+1 2584863291,"83415 Ross Points Suite 681, South Jimmy, OH 51465",25-07-2023,Bronze,962.0,2238.32,2025-06-05 12:16:26,Beauty,Credit Card,New York,OH,1
275,Scott Munoz,michelle55@example.net,+1 1136671133,"4231 Christopher Meadows, Lake Christopher, WI 42852",05-04-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WI,1
276,Justin Jennings,qstephens@example.net,+1 7617995676,"7107 Campbell Villages, Shelbymouth, MI 48271",19-11-2023,Silver,249.0,3551.77,2025-05-24 14:08:52,Electronics,Cash,Miami,MI,1
277,Benjamin Williams,josephferguson@example.net,+1 8531371453,"99695 Pope Ports, Brownmouth, VI 96863",30-01-2025,Silver,277.0,3965.03,2025-02-11 11:11:20,Home,Cash,Los Angeles,VI,1
277,Benjamin Williams,josephferguson@example.net,+1 8531371453,"99695 Pope Ports, Brownmouth, VI 96863",30-01-2025,Silver,768.0,3465.21,2025-01-19 20:23:34,Clothing,Cash,Online,VI,1
278,Adriana Larson,qbennett@example.net,+212 6214792037,"450 Smith Lodge, Armstrongtown, MA 95229",24-12-2023,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MA,212
279,Heather Perez,torreselizabeth@example.org,+1 2986143559,"PSC 8319, Box 2867, APO AP 64975",13-01-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AP,1
280,Sarah Miller,greenkimberly@example.net,+227 8637832017,"88446 Jessica Loaf, Lake Todd, NE 16926",04-10-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NE,227
281,Cameron Davis DDS,ghanson@example.net,+1 4787314158,"930 Brown Branch, New Davidmouth, OH 12055",11-10-2023,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,OH,1
282,James Jensen,james jensen@example.com,+1 7875887407,"774 Lauren Squares, Costahaven, IA 17042",07-01-2025,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,IA,1
283,Steven Price,yrivera@example.net,+972 9275105098,"844 Tracy Glens, Thompsonberg, IL 81137",05-06-2025,Gold,139.0,4270.05,2025-05-15 01:20:58,Home,PayPal,Online,IL,972
283,Steven Price,yrivera@example.net,+972 9275105098,"844 Tracy Glens, Thompsonberg, IL 81137",05-06-2025,Gold,142.0,3371.6,2025-02-25 14:09:10,Home,PayPal,Chicago,IL,972
283,Steven Price,yrivera@example.net,+972 9275105098,"844 Tracy Glens, Thompsonberg, IL 81137",05-06-2025,Gold,644.0,3277.25,2025-04-11 00:41:57,Home,Cash,Chicago,IL,972
284,Jennifer Hill,jennifer hill@example.com,+692 7673257430,"9922 Ronald Ridges, Lake Rachel, MH 97898",04-06-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MH,692
285,Timothy Roberts,timothy roberts@example.com,+57 5625104266,"947 Singh Summit Apt. 802, Johnsburgh, CO 65026",24-10-2023,Gold,237.0,725.18,2025-05-26 17:23:24,Home,Credit Card,Chicago,CO,57
286,Chris Washington,myork@example.com,+691 7203022916,"957 Danielle Passage, Tammyton, FM 47260",22-02-2024,Bronze,13.0,2071.72,2025-05-06 03:01:02,Clothing,Cash,Miami,FM,691
286,Chris Washington,myork@example.com,+691 7203022916,"957 Danielle Passage, Tammyton, FM 47260",22-02-2024,Bronze,165.0,262.11,2025-01-24 20:20:06,Beauty,PayPal,Online,FM,691
287,Johnny Macdonald,kenneth82@example.net,+1 2102226636,"Unit 5857 Box 7015, DPO AA 65905",31-10-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AA,1
288,Andrea Bell,davisstephanie@example.org,+1 3826276862,"721 Diana Keys, Elizabethtown, CA 02128",30-08-2023,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,CA,1
289,Manuel Walker,ryanconrad@example.org,+1 7404439038,"Unit 4022 Box 0814, DPO AP 88509",30-05-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AP,1
290,Tony Barnes,daniel85@example.com,+1 309515738521,"162 Jeffrey Rapids, Lindsaymouth, OH 43140",19-09-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,OH,1
291,Adam Cook,jacksonsuzanne@example.net,+1 2836907680,"334 Cheryl Manor, New Allen, MI 73722",01-03-2025,Bronze,321.0,3891.85,2025-04-03 18:01:22,Clothing,PayPal,Online,MI,1
292,Luis Crawford,eric89@example.org,+1 5144838939,"3807 Eric Islands Suite 636, Skinnerberg, NV 95837",06-06-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NV,1
293,Michelle Holland,cwilliams@example.com,+1 4595298428,"366 Chaney Canyon Apt. 981, Fischermouth, HI 81481",20-04-2025,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,HI,1
294,Sarah Porter,sarah porter@example.com,+54 3163489288,"251 Lisa Rue Suite 975, Rodriguezchester, AR 39896",31-08-2023,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AR,54
295,Tara Murphy,mary41@example.com,+212 8085164213,"83442 Joshua Fork Apt. 148, Schmidtfort, MA 76993",09-11-2024,Silver,803.0,1926.05,2025-02-27 12:16:08,Clothing,Debit Card,Chicago,MA,212
296,Tara Webb,sheila70@example.org,+1 8899085172,"94923 Laura Rue, Stewarttown, ND 63165",03-06-2025,Silver,78.0,3743.55,2025-02-04 08:17:51,Home,Credit Card,Chicago,ND,1
296,Tara Webb,sheila70@example.org,+1 8899085172,"94923 Laura Rue, Stewarttown, ND 63165",03-06-2025,Silver,332.0,206.5,2025-01-04 19:57:10,Home,Cash,Online,ND,1
297,Bryan Marshall,daniel62@example.net,+1 ,"86370 Charles Loop Apt. 517, Madelineborough, WV 97499",30-06-2024,Silver,235.0,1616.8,2025-01-31 06:25:49,Beauty,PayPal,Chicago,WV,1
298,Teresa Alexander,smurphy@example.net,+241 3194106970,"679 Isabella Garden, Dustinview, GA 15586",17-04-2024,Gold,161.0,1192.58,2025-03-01 08:22:21,Home,Cash,Chicago,GA,241
299,Deborah Mason,qconner@example.org,+1 4873496311,"09591 Sharon Glens, Lake Stephaniefurt, WA 79398",26-12-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WA,1
300,Mary Rich,michael88@example.org,+249 5884679387,"9240 Warner Spurs Apt. 158, Jimmymouth, SD 98508",19-12-2023,Gold,262.0,1984.05,2025-05-30 23:12:05,Electronics,PayPal,Los Angeles,SD,249
301,Michael Schroeder,jefferygarcia@example.org,+1 8564253622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",27-09-2023,Bronze,202.0,4330.1,2025-04-08 06:17:48,Clothing,Debit Card,Chicago,MI,1
301,Michael Schroeder,jefferygarcia@example.org,+1 8564253622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",27-09-2023,Bronze,209.0,3526.29,2025-03-20 07:04:46,Clothing,PayPal,Chicago,MI,1
301,Michael Schroeder,jefferygarcia@example.org,+1 8564253622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",27-09-2023,Bronze,458.0,2973.48,2025-05-01 20:09:50,Beauty,Credit Card,Online,MI,1
301,Michael Schroeder,jefferygarcia@example.org,+1 8564253622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",27-09-2023,Bronze,648.0,2967.35,2025-02-17 01:18:44,Beauty,Credit Card,Chicago,MI,1
302,David Watson,evansbradley@example.com,+1 1385517289,"0525 Rivers Wells Apt. 655, West Christopher, OR 23013",01-06-2024,Gold,928.0,4334.04,2025-05-22 07:19:25,Beauty,Debit Card,Miami,OR,1
303,Wesley George,maria99@example.org,+216 3271702778,"8688 Charles Flat, South Samuelland, TN 99286",09-05-2025,Bronze,23.0,1108.71,2025-01-22 10:42:01,Electronics,Credit Card,Miami,TN,216
303,Wesley George,maria99@example.org,+216 3271702778,"8688 Charles Flat, South Samuelland, TN 99286",09-05-2025,Bronze,563.0,2682.71,2025-03-24 17:55:10,Clothing,Credit Card,Online,TN,216
303,Wesley George,maria99@example.org,+216 3271702778,"8688 Charles Flat, South Samuelland, TN 99286",09-05-2025,Bronze,992.0,457.81,2025-06-01 21:18:07,Clothing,PayPal,Chicago,TN,216
304,Ryan Farley,ybartlett@example.org,+1 5879184835,"1738 Katie Locks Apt. 002, Jodyburgh, VI 91996",09-07-2024,Silver,702.0,3887.25,2025-05-29 15:28:18,Sports,Cash,Chicago,VI,1
305,William Baker,kelleykenneth@example.net,+856 2744013320,"06951 Allison Crossroad Apt. 226, Anthonybury, LA 62012",17-02-2024,Bronze,426.0,16.65,2025-06-04 10:52:40,Beauty,Debit Card,Miami,LA,856
306,Sheryl Ramirez,edwardelliott@example.net,+971 2171806834,"USNS Saunders, FPO AE 87393",07-10-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AE,971
307,Courtney Reed,xhopkins@example.net,+1 ,"8858 Joshua Square Suite 148, Johnbury, OH 85434",04-09-2024,Gold,340.0,1008.48,2025-05-13 17:02:48,Home,Credit Card,Los Angeles,OH,1
308,Cindy Edwards,wroman@example.net,+1 7741918004,"8509 Bradley Square Apt. 218, New Michaelchester, OK 47633",04-10-2023,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,OK,1
309,Samuel Hill,sandersbruce@example.org,+691 6319993089,"57572 Everett Camp Suite 741, East Gabrielle, FM 08580",10-02-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,FM,691
310,Amy Holland,johngarcia@example.net,+54 6519804345,"679 Cabrera Mission Apt. 743, Port Jillian, AR 49650",22-03-2025,Bronze,600.0,303.19,2025-01-12 06:52:27,Clothing,Credit Card,Chicago,AR,54
310,Amy Holland,johngarcia@example.net,+54 6519804345,"679 Cabrera Mission Apt. 743, Port Jillian, AR 49650",22-03-2025,Bronze,763.0,4157.31,2025-01-11 20:01:56,Clothing,Debit Card,Chicago,AR,54
311,Joseph Conley,greenkimberly@example.net,+1 7484262508,"495 Donna Causeway, Port Jeffery, CT 15311",02-06-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,CT,1
312,Anthony Edwards,qsmith@example.com,+1 8567628266,"USS Gallagher, FPO AA 93881",17-06-2023,Gold,194.0,2422.86,2025-01-13 13:45:30,Clothing,PayPal,Online,AA,1
312,Anthony Edwards,qsmith@example.com,+1 8567628266,"USS Gallagher, FPO AA 93881",17-06-2023,Gold,444.0,482.48,2025-03-02 01:12:35,Clothing,PayPal,Miami,AA,1
313,Tracey Dawson,heather72@example.com,+1 5012022007,"629 Keith Street Suite 248, Crawfordborough, ND 76771",28-12-2024,Gold,890.0,3469.31,2025-04-14 08:11:33,Home,Cash,Online,ND,1
314,Craig Winters,kaufmanangela@example.com,+1 7569641842,"879 Kirk Lodge Suite 401, Jamesview, NC 76500",10-07-2024,Silver,294.0,1405.61,2025-05-21 06:36:48,Beauty,Cash,Los Angeles,NC,1
314,Craig Winters,kaufmanangela@example.com,+1 7569641842,"879 Kirk Lodge Suite 401, Jamesview, NC 76500",10-07-2024,Silver,401.0,4978.25,2025-03-09 07:43:31,Electronics,PayPal,Los Angeles,NC,1
315,Jason Williams,campbelladam@example.org,+1 5249633318,"702 Pennington Shore Apt. 725, Bethbury, OR 76901",20-05-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,OR,1
316,Anthony Brooks,rebecca93@example.com,+1 5937572673,"306 Fuller Stravenue, North Davidmouth, GU 94689",12-06-2024,Gold,670.0,4799.26,2025-03-02 21:03:31,Beauty,Credit Card,Miami,GU,1
317,Christopher Brown,zwells@example.org,+1 5074756155,"3621 Sean Branch Suite 935, New Jason, HI 63485",16-08-2023,Silver,163.0,4536.0,2025-04-02 23:28:34,Sports,Debit Card,Online,HI,1
317,Christopher Brown,zwells@example.org,+1 5074756155,"3621 Sean Branch Suite 935, New Jason, HI 63485",16-08-2023,Silver,306.0,279.77,2025-06-17 04:36:20,Home,Debit Card,Chicago,HI,1
317,Christopher Brown,zwells@example.org,+1 5074756155,"3621 Sean Branch Suite 935, New Jason, HI 63485",16-08-2023,Silver,307.0,4165.6,2025-04-20 02:07:29,Beauty,Cash,Chicago,HI,1
318,Jade Guerrero,jade guerrero@example.com,+1 7216794560,"2807 Coleman Unions Suite 682, West Christineborough, TX 24899",20-12-2024,Silver,866.0,3070.8,2025-05-25 13:36:29,Home,PayPal,New York,TX,1
319,Travis Hall,alvarezconnor@example.org,+1 2811192603,"97620 Gary Mountain, Ryanside, AS 29147",19-01-2025,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AS,1
320,Christopher Jackson,katherine50@example.org,+1 7197437502,"32751 Bishop Bridge Apt. 014, New Scott, VT 37271",12-11-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,VT,1
321,Ronald Torres,jason82@example.net,+57 1664165894,"5198 William Courts, Hollowayfurt, CO 54266",23-12-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,CO,57
322,Sarah Marshall,hfreeman@example.net,+856 8818595186,"71961 Julie Fort, Fieldsbury, LA 84048",29-11-2024,Silver,696.0,3772.78,2025-04-27 05:27:34,Sports,Credit Card,Los Angeles,LA,856
323,Kevin Wilson,richard32@example.org,+1 2372029938,"65285 Carolyn Parkways, Lake Anthony, AS 15970",14-03-2024,Gold,2.0,2041.87,2025-01-02 15:24:19,Clothing,Cash,New York,AS,1
324,Allen Lee,vincent73@example.org,+355 5303739693,"280 Mitchell Passage, New Vanessa, AL 56030",24-01-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AL,355
325,Jason Mendoza,seanlopez@example.com,+1 1249231897,"06413 Giles Islands, Jacksonfort, WI 90566",19-12-2023,Bronze,491.0,1024.59,2025-03-19 12:00:38,Beauty,Debit Card,Online,WI,1
